land,ars,gemeindename,normalized_name,bare_stem,plz,lat,lon,source
BY,091760166166,"Wellheim, M",wellheim,wellheim,91809,48.817667,11.082834,destatis
BY,091760167167,Wettstetten,wettstetten,wettstetten,85139,48.824094,11.414983,destatis
BY,091765115155,Pollenfeld,pollenfeld,pollenfeld,85131,48.948104,11.206125,destatis
BY,091765115160,Schernfeld,schernfeld,schernfeld,85132,48.904766,11.106551,destatis
BY,091765115165,Walting,walting,walting,85137,48.912008,11.300455,destatis
BY,091765116116,Böhmfeld,boehmfeld,boehmfeld,85113,48.861043,11.366858,destatis
BY,091765116124,Eitensheim,eitensheim,eitensheim,85117,48.819536,11.320021,destatis
BY,091765118111,Adelschlag,adelschlag,adelschlag,85111,48.83914,11.223138,destatis
BY,091765118122,Egweil,egweil,egweil,85116,48.785765,11.231911,destatis
BY,091765118149,"Nassenfels, M",nassenfels,nassenfels,85128,48.79765,11.227571,destatis
BY,091765119147,Mindelstetten,mindelstetten,mindelstetten,93349,48.850009,11.642861,destatis
BY,091765119150,Oberdolling,oberdolling,oberdolling,85129,48.829248,11.592558,destatis
BY,091765119153,"Pförring, M",pfoerring,pfoerring,85104,48.808195,11.689187,destatis
BY,091770113113,Bockhorn,bockhorn,bockhorn,85461,48.314723,11.986998,destatis
BY,091770115115,"Dorfen, St",dorfen,dorfen,84405,48.271966,12.154454,destatis
BY,091770117117,"Erding, GKSt",erding,erding,85435,48.306323,11.907169,destatis
BY,091770118118,Finsing,finsing,finsing,85464,48.216158,11.824361,destatis
BY,091770119119,Forstern,forstern,forstern,85659,48.183368,11.977334,destatis
BY,091770120120,Fraunberg,fraunberg,fraunberg,85447,48.368715,11.992691,destatis
BY,091770123123,"Isen, M",isen,isen,84424,48.212835,12.057134,destatis
BY,091770127127,Lengdorf,lengdorf,lengdorf,84435,48.255915,12.051822,destatis
BY,091770130130,Moosinning,moosinning,moosinning,85452,48.277056,11.84463,destatis
BY,091770137137,Sankt Wolfgang,sankt wolfgang,sankt wolfgang,84427,48.218223,12.135093,destatis
BY,091770139139,Taufkirchen (Vils),taufkirchen (vils),taufkirchen,84416,48.346437,12.131513,destatis
BY,091775120114,Buch a.Buchrain,buch a.buchrain,buch,85656,48.215089,11.994126,destatis
BY,091775120135,Pastetten,pastetten,pastetten,85669,48.199897,11.945285,destatis
BY,091775121142,Walpertskirchen,walpertskirchen,walpertskirchen,85469,48.257822,11.979422,destatis
BY,091775121144,Wörth,woerth,woerth,85457,48.245384,11.901744,destatis
BY,091775123116,Eitting,eitting,eitting,85462,48.358839,11.89039,destatis
BY,091775123133,Oberding,oberding,oberding,85445,48.322653,11.845524,destatis
BY,091775124131,Neuching,neuching,neuching,85467,48.241717,11.854383,destatis
BY,091775124134,Ottenhofen,ottenhofen,ottenhofen,85570,48.215814,11.880343,destatis
BY,091775125121,Hohenpolding,hohenpolding,hohenpolding,84432,48.383516,12.130701,destatis
BY,091775125122,Inning a.Holz,inning a.holz,inning,84416,48.347862,12.077904,destatis
BY,091775125124,Kirchberg,kirchberg,kirchberg,84434,48.40547,12.048411,destatis
BY,091775125138,Steinkirchen,steinkirchen,steinkirchen,84439,48.374678,12.079194,destatis
BY,091775126112,Berglern,berglern,berglern,85459,48.383368,11.929916,destatis
BY,091775126126,Langenpreising,langenpreising,langenpreising,85465,48.425772,11.972151,destatis
BY,091775126143,"Wartenberg, M",wartenberg,wartenberg,85456,48.404449,11.987985,destatis
BY,091780116116,"Au i.d.Hallertau, M",au i.d.hallertau,au,84072,48.557539,11.742716,destatis
BY,091780120120,Eching,eching,eching,85386,48.297531,11.623733,destatis
BY,091780122122,Rudelzhausen,rudelzhausen,rudelzhausen,84104,48.590008,11.767661,destatis
BY,091780123123,Fahrenzhausen,fahrenzhausen,fahrenzhausen,85777,48.354613,11.554462,destatis
BY,091780124124,"Freising, GKSt",freising,freising,85350,48.403627,11.748361,destatis
BY,091780130130,Hallbergmoos,hallbergmoos,hallbergmoos,85399,48.324369,11.749896,destatis
BY,091780133133,Hohenkammer,hohenkammer,hohenkammer,85411,48.4241,11.523555,destatis
BY,091780136136,Kirchdorf a.d.Amper,kirchdorf a.d.amper,kirchdorf,85414,48.4583,11.651933,destatis
BY,091780137137,Kranzberg,kranzberg,kranzberg,85402,48.406009,11.616607,destatis
BY,091780138138,Langenbach,langenbach,langenbach,85416,48.436873,11.853676,destatis
BY,091780140140,Marzling,marzling,marzling,85417,48.410488,11.793717,destatis
BY,091780143143,"Moosburg a.d.Isar, St",moosburg a.d.isar,moosburg,85368,48.467702,11.935504,destatis
BY,091780144144,"Nandlstadt, M",nandlstadt,nandlstadt,85405,48.537446,11.805491,destatis
BY,091780145145,Neufahrn b.Freising,neufahrn b.freising,neufahrn,85371,48.316081,11.66279,destatis
BY,091785127113,Allershausen,allershausen,allershausen,85391,48.429879,11.598275,destatis
BY,091785127150,Paunzhausen,paunzhausen,paunzhausen,85307,48.474909,11.566162,destatis
BY,091785129125,Gammelsdorf,gammelsdorf,gammelsdorf,85408,48.556063,11.949324,destatis
BY,091785129132,Hörgertshausen,hoergertshausen,hoergertshausen,85413,48.549214,11.866009,destatis
BY,091785129142,Mauern,mauern,mauern,85419,48.51714,11.897499,destatis
BY,091785129155,Wang,wang,wang,85368,48.495301,11.935058,destatis
BY,091785130115,Attenkirchen,attenkirchen,attenkirchen,85395,48.506366,11.758765,destatis
BY,091785130129,Haag a.d.Amper,haag a.d.amper,haag,85410,48.458593,11.832861,destatis
BY,091785130156,Wolfersdorf,wolfersdorf,wolfersdorf,85395,48.478796,11.708788,destatis
BY,091785130157,Zolling,zolling,zolling,85406,48.451521,11.771294,destatis
BY,091790113113,Alling,alling,alling,82239,48.141556,11.299015,destatis
BY,091790117117,Egenhofen,egenhofen,egenhofen,82281,48.28349,11.164854,destatis
BY,091790118118,Eichenau,eichenau,eichenau,82223,48.172075,11.322467,destatis
BY,091790119119,Emmering,emmering,emmering,82275,48.180662,11.280566,destatis
BY,091790121121,"Fürstenfeldbruck, GKSt",fuerstenfeldbruck,fuerstenfeldbruck,82256,48.182775,11.253092,destatis
BY,091790123123,"Germering, GKSt",germering,germering,82110,48.130916,11.364874,destatis
BY,091790126126,Gröbenzell,groebenzell,groebenzell,82194,48.1927,11.37188,destatis
BY,091790134134,Maisach,maisach,maisach,82216,48.215758,11.257605,destatis
BY,091790138138,Moorenweis,moorenweis,moorenweis,82272,48.154648,11.079272,destatis
BY,091790142142,"Olching, St",olching,olching,82140,48.209243,11.331193,destatis
BY,091790145145,"Puchheim, St",puchheim,puchheim,82178,48.148172,11.343959,destatis
BY,091790149149,Türkenfeld,tuerkenfeld,tuerkenfeld,82299,48.108875,11.08557,destatis
BY,091795131111,Adelshofen,adelshofen,adelshofen,82276,48.18313,11.116705,destatis
BY,091795131114,Althegnenberg,althegnenberg,althegnenberg,82278,48.233116,11.064455,destatis
BY,091795131128,Hattenhofen,hattenhofen,hattenhofen,82285,48.221965,11.117263,destatis
BY,091795131130,Jesenwang,jesenwang,jesenwang,82287,48.166407,11.131529,destatis
BY,091795131132,Landsberied,landsberied,landsberied,82290,48.162707,11.168073,destatis
BY,091795131136,Mammendorf,mammendorf,mammendorf,82291,48.208396,11.162678,destatis
BY,091795131137,Mittelstetten,mittelstetten,mittelstetten,82293,48.255788,11.095143,destatis
BY,091795131140,Oberschweinbach,oberschweinbach,oberschweinbach,82294,48.241192,11.158268,destatis
BY,091795132125,Grafrath,grafrath,grafrath,82284,48.123574,11.164399,destatis
BY,091795132131,Kottgeisering,kottgeisering,kottgeisering,82288,48.119156,11.131747,destatis
BY,091795132147,Schöngeising,schoengeising,schoengeising,82296,48.140457,11.203978,destatis
BY,091800112112,Bad Kohlgrub,bad kohlgrub,bad kohlgrub,82433,47.66653,11.051047,destatis
BY,091800116116,Farchant,farchant,farchant,82490,47.530185,11.112099,destatis
BY,091800117117,"Garmisch-Partenkirchen, M",garmisch-partenkirchen,garmisch-partenkirchen,82456,47.492447,11.086118,destatis
BY,091800118118,Grainau,grainau,grainau,82491,47.470838,11.026832,destatis
BY,091800122122,Krün,kruen,kruen,82494,47.505053,11.278469,destatis
BY,091800123123,"Mittenwald, M",mittenwald,mittenwald,82481,47.441185,11.262738,destatis
BY,091800124124,"Murnau a.Staffelsee, M",murnau a.staffelsee,murnau,82418,47.678768,11.200765,destatis
BY,091800125125,Oberammergau,oberammergau,oberammergau,82487,47.597074,11.06642,destatis
BY,091800126126,Oberau,oberau,oberau,82496,47.562606,11.138308,destatis
BY,091800134134,Uffing a.Staffelsee,uffing a.staffelsee,uffing,82449,47.714018,11.152405,destatis
BY,091800136136,Wallgau,wallgau,wallgau,82499,47.522154,11.282267,destatis
BY,091805133113,Bad Bayersoien,bad bayersoien,bad bayersoien,82435,47.690984,10.996604,destatis
BY,091805133129,Saulgrub,saulgrub,saulgrub,82442,47.667637,11.024935,destatis
BY,091805135115,Ettal,ettal,ettal,82488,47.568975,11.092707,destatis
BY,091805135135,Unterammergau,unterammergau,unterammergau,82497,47.617131,11.028938,destatis
BY,091805136114,Eschenlohe,eschenlohe,eschenlohe,82438,47.59802,11.185861,destatis
BY,091805136119,Großweil,grossweil,grossweil,82439,47.675379,11.303171,destatis
BY,091805136127,Ohlstadt,ohlstadt,ohlstadt,82441,47.634651,11.230358,destatis
BY,091805136131,Schwaigen,schwaigen,schwaigen,82445,47.647194,11.117577,destatis
BY,091805137128,Riegsee,riegsee,riegsee,82418,47.698773,11.233785,destatis
BY,091805137132,Seehausen a.Staffelsee,seehausen a.staffelsee,seehausen,82418,47.689514,11.185323,destatis
BY,091805137133,Spatzenhausen,spatzenhausen,spatzenhausen,82447,47.722431,11.198474,destatis
BY,091810113113,Denklingen,denklingen,denklingen,86920,47.913826,10.849611,destatis
BY,091810114114,"Dießen am Ammersee, M",diessen am ammersee,diessen,86911,47.949176,11.095037,destatis
BY,091810116116,Egling a.d.Paar,egling a.d.paar,egling,86492,48.187602,10.983041,destatis
BY,091810122122,Geltendorf,geltendorf,geltendorf,82269,48.121517,11.028417,destatis
BY,091810128128,"Kaufering, M",kaufering,kaufering,86916,48.092915,10.85649,destatis
BY,091810130130,"Landsberg am Lech, GKSt",landsberg am lech,landsberg,86886,48.049514,10.877828,destatis
BY,091810132132,Penzing,penzing,penzing,86929,48.074902,10.927474,destatis
BY,091810144144,Utting am Ammersee,utting am ammersee,utting,86919,48.02591,11.084411,destatis
BY,091810145145,Weil,weil,weil,86947,48.118728,10.925035,destatis
BY,091815138121,Fuchstal,fuchstal,fuchstal,86925,47.934246,10.826857,destatis
BY,091815138143,Unterdießen,unterdiessen,unterdiessen,86944,47.979931,10.829181,destatis
BY,091815139126,Hurlach,hurlach,hurlach,86857,48.118825,10.813731,destatis
BY,091815139127,Igling,igling,igling,86859,48.073414,10.805609,destatis
BY,091815139131,Obermeitingen,obermeitingen,obermeitingen,86836,48.146884,10.806325,destatis
BY,091815140134,Prittriching,prittriching,prittriching,86931,48.204133,10.928375,destatis
BY,091815140138,Scheuring,scheuring,scheuring,86937,48.169958,10.89664,destatis
BY,091815141124,Hofstetten,hofstetten,hofstetten,86928,48.008676,10.973051,destatis
BY,091815141140,Schwifting,schwifting,schwifting,86940,48.047477,10.928301,destatis
BY,091815141141,Pürgen,puergen,puergen,86932,48.027501,10.919469,destatis
BY,091815142111,Apfeldorf,apfeldorf,apfeldorf,86974,47.895579,10.92837,destatis
BY,091815142129,Kinsau,kinsau,kinsau,86981,47.877716,10.9085,destatis
BY,091815142133,Vilgertshofen,vilgertshofen,vilgertshofen,86946,47.951279,10.918058,destatis
BY,091815142135,Reichling,reichling,reichling,86934,47.924402,10.926698,destatis
BY,091815142137,Rott,rott,rott,86935,47.906166,10.970729,destatis
BY,091815142142,Thaining,thaining,thaining,86943,47.972473,10.959694,destatis
BY,091815143115,Eching am Ammersee,eching am ammersee,eching,82279,48.080538,11.114626,destatis
BY,091815143123,Greifenberg,greifenberg,greifenberg,86926,48.07061,11.083385,destatis
BY,091815143139,Schondorf am Ammersee,schondorf am ammersee,schondorf,86938,48.05274,11.09193,destatis
BY,091815144118,Eresing,eresing,eresing,86922,48.085367,11.022605,destatis
BY,091815144120,Finning,finning,finning,86923,48.020779,11.012318,destatis
BY,091815144146,Windach,windach,windach,86949,48.06708,11.035183,destatis
BY,091820111111,Bad Wiessee,bad wiessee,bad wiessee,83707,47.712577,11.725573,destatis
BY,091820112112,Bayrischzell,bayrischzell,bayrischzell,83735,47.673874,12.013715,destatis
BY,091820114114,Fischbachau,fischbachau,fischbachau,83730,47.71941,11.950751,destatis
BY,091820116116,Gmund a.Tegernsee,gmund a.tegernsee,gmund,83703,47.750896,11.738468,destatis
BY,091820119119,Hausham,hausham,hausham,83734,47.752233,11.836996,destatis
BY,091820120120,"Holzkirchen, M",holzkirchen,holzkirchen,83607,47.881423,11.697732,destatis
BY,091820123123,Irschenberg,irschenberg,irschenberg,83737,47.83423,11.918716,destatis
BY,091820124124,Kreuth,kreuth,kreuth,83708,47.641812,11.744271,destatis
BY,091820125125,"Miesbach, St",miesbach,miesbach,83714,47.788844,11.834173,destatis
BY,091820127127,Otterfing,otterfing,otterfing,83624,47.908713,11.675542,destatis
BY,091820129129,Rottach-Egern,rottach-egern,rottach-egern,83700,47.688923,11.765587,destatis
BY,091820131131,"Schliersee, M",schliersee,schliersee,83727,47.737233,11.859528,destatis
BY,091820132132,"Tegernsee, St",tegernsee,tegernsee,83684,47.70869,11.757111,destatis
BY,091820133133,Valley,valley,valley,83626,47.888874,11.768215,destatis
BY,091820134134,Waakirchen,waakirchen,waakirchen,83666,47.770794,11.674921,destatis
BY,091820136136,Warngau,warngau,warngau,83627,47.832063,11.721817,destatis
BY,091820137137,Weyarn,weyarn,weyarn,83629,47.857561,11.801372,destatis
BY,091830112112,Ampfing,ampfing,ampfing,84539,48.25513,12.418033,destatis
BY,091830113113,Aschau a.Inn,aschau a.inn,aschau,84544,48.197933,12.348732,destatis
BY,091830114114,"Buchbach, M",buchbach,buchbach,84428,48.30976,12.27153,destatis
BY,091830119119,"Haag i.OB, M",haag i.ob,haag,83527,48.161682,12.182297,destatis
BY,091830127127,Mettenheim,mettenheim,mettenheim,84562,48.265857,12.465496,destatis
BY,091830128128,"Mühldorf a.Inn, St",muehldorf a.inn,muehldorf,84453,48.241864,12.524963,destatis
BY,091830135135,Obertaufkirchen,obertaufkirchen,obertaufkirchen,84419,48.261515,12.279353,destatis
BY,091830144144,Schwindegg,schwindegg,schwindegg,84419,48.272224,12.257304,destatis
BY,091830148148,"Waldkraiburg, St",waldkraiburg,waldkraiburg,84478,48.208301,12.400382,destatis
BY,091835145120,Heldenstein,heldenstein,heldenstein,84431,48.241755,12.36415,destatis
BY,091835145138,Rattenkirchen,rattenkirchen,rattenkirchen,84431,48.240752,12.312618,destatis
BY,091835146118,"Gars a.Inn, M",gars a.inn,gars,83536,48.155168,12.275118,destatis
BY,091835146147,Unterreit,unterreit,unterreit,83567,48.119453,12.333662,destatis
BY,091835147123,Kirchdorf,kirchdorf,kirchdorf,83527,48.175555,12.195986,destatis
BY,091835147140,Reichertsheim,reichertsheim,reichertsheim,84437,48.198249,12.28674,destatis
BY,091835148122,Jettenbach,jettenbach,jettenbach,84555,48.169593,12.382539,destatis
BY,091835148124,"Kraiburg a.Inn, M",kraiburg a.inn,kraiburg,84559,48.183513,12.427777,destatis
BY,091835148145,Taufkirchen,taufkirchen,taufkirchen,84574,48.149216,12.456733,destatis
BY,091835149115,Egglkofen,egglkofen,egglkofen,84546,48.395498,12.450509,destatis
BY,091835149129,"Neumarkt-Sankt Veit, St",neumarkt-sankt veit,neumarkt-sankt veit,84494,48.361946,12.508258,destatis
BY,091835150125,Lohkirchen,lohkirchen,lohkirchen,84494,48.310318,12.445837,destatis
BY,091835150132,Oberbergkirchen,oberbergkirchen,oberbergkirchen,84564,48.305288,12.386144,destatis
BY,091835150143,Schönberg,schoenberg,schoenberg,84573,48.342424,12.440116,destatis
BY,091835150151,Zangberg,zangberg,zangberg,84539,48.274482,12.424421,destatis
BY,091835151134,Oberneukirchen,oberneukirchen,oberneukirchen,84565,48.172963,12.51971,destatis
BY,091835151136,Polling,polling,polling,84570,48.215202,12.559147,destatis
BY,091835152116,Erharting,erharting,erharting,84513,48.281024,12.574744,destatis
BY,091835152130,Niederbergkirchen,niederbergkirchen,niederbergkirchen,84494,48.312607,12.50617,destatis
BY,091835152131,Niedertaufkirchen,niedertaufkirchen,niedertaufkirchen,84494,48.329651,12.547967,destatis
BY,091835183126,Maitenbeth,maitenbeth,maitenbeth,83558,48.150129,12.092587,destatis
BY,091835183139,Rechtmehring,rechtmehring,rechtmehring,83562,48.124976,12.160496,destatis
BY,091840112112,Aschheim,aschheim,aschheim,85609,48.171014,11.71681,destatis
BY,091840113113,Baierbrunn,baierbrunn,baierbrunn,82065,48.019582,11.486944,destatis
BY,091840114114,Brunnthal,brunnthal,brunnthal,85649,48.006711,11.684307,destatis
BY,091840118118,Feldkirchen,feldkirchen,feldkirchen,85622,48.147036,11.729618,destatis
BY,091840119119,"Garching b.München, St",garching b.muenchen,garching,85748,48.249173,11.65188,destatis
BY,091840120120,Gräfelfing,graefelfing,graefelfing,82166,48.117816,11.431034,destatis
BY,091840121121,Grasbrunn,grasbrunn,grasbrunn,85630,48.079074,11.743559,destatis
BY,091840122122,Grünwald,gruenwald,gruenwald,82031,48.039574,11.522716,destatis
BY,091840123123,"Haar, St",haar,haar,85540,48.109938,11.728428,destatis
BY,091840127127,Höhenkirchen-Siegertsbrunn,hoehenkirchen-siegertsbrunn,hoehenkirchen-siegertsbrunn,85635,48.01942,11.712037,destatis
BY,091840129129,Hohenbrunn,hohenbrunn,hohenbrunn,85662,48.048186,11.702249,destatis
BY,091840130130,Ismaning,ismaning,ismaning,85737,48.225107,11.670834,destatis
BY,091840131131,Kirchheim b.München,kirchheim b.muenchen,kirchheim,85551,48.176569,11.755421,destatis
BY,091840132132,Neuried,neuried,neuried,82061,48.093116,11.465823,destatis
BY,091840134134,Oberhaching,oberhaching,oberhaching,82035,48.026481,11.589825,destatis
BY,091840135135,Oberschleißheim,oberschleissheim,oberschleissheim,85764,48.250998,11.551194,destatis
BY,091840136136,Ottobrunn,ottobrunn,ottobrunn,85521,48.065189,11.660837,destatis
BY,091840137137,Aying,aying,aying,85653,47.970734,11.777479,destatis
BY,091840138138,Planegg,planegg,planegg,82152,48.105815,11.424579,destatis
BY,091840139139,Pullach i.Isartal,pullach i.isartal,pullach,82049,48.057124,11.522441,destatis
BY,091840140140,Putzbrunn,putzbrunn,putzbrunn,85640,48.075393,11.715844,destatis
BY,091840141141,Sauerlach,sauerlach,sauerlach,82054,47.971744,11.653905,destatis
BY,091840142142,Schäftlarn,schaeftlarn,schaeftlarn,82069,47.989964,11.458206,destatis
BY,091840144144,Straßlach-Dingharting,strasslach-dingharting,strasslach-dingharting,82064,48.004832,11.514198,destatis
