clinic_id,name,town,operator,landkreis,regierungsbezirk,status,versorgungsstufe,traegerart,beds,day_places,fachrichtungen,parse_quality,source,website,careers_url,ats_type
16104,kbo-Heckscher-Klinikum Ingolstadt,Ingolstadt,kbo-Heckscher-Klinikum gGmbH,Kreisfreie Stadt Ingolstadt,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,0,15,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://kbo-heckscher-klinikum.de,https://kbo-heckscher-klinikum.de/arbeiten-bei-uns,typo3_jobs
16105,Danuvius Klinik Ingolstadt,Ingolstadt,Danuvius Klinik GmbH,Kreisfreie Stadt Ingolstadt,Oberbayern,Plan-KH,Fachkrankenhaus,privat,0,15,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.danuviusklinik.de,https://www.danuviusklinik.de/karriere/,softgarden
16106,"kbo-Heckscher-Klinikum Ingolstadt, Transitionspsychiatrie",Ingolstadt,kbo-Heckscher-Klinikum gGmbH,Kreisfreie Stadt Ingolstadt,Oberbayern,Bedarfsfeststellung,-,oeffentlich,0,0,,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
16107,Zentrum für psychische Gesundheit (ZPG) Ingolstadt,Ingolstadt,kbo-Donau-Altmühl-Kliniken gGmbH,Kreisfreie Stadt Ingolstadt,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,275,50,PSO|PSY,new_2026_verified,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
16201,München Klinik Schwabing,München,München Klinik gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Maximalversorgung (III),oeffentlich,521,53,CHI|GUG|HNO|INN|KCH|KIN|NCH,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.muenchen-klinik.de,https://www.muenchen-klinik.de/jobs/,
16202,München Klinik Harlaching,München,München Klinik gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Maximalversorgung (III),oeffentlich,660,48,CHI|GUG|INN|KIN|NCH|NEU|PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.muenchen-klinik.de,https://www.muenchen-klinik.de/jobs/,
16203,München Klinik Neuperlach,München,München Klinik gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Maximalversorgung (III),oeffentlich,545,68,CHI|INN|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.muenchen-klinik.de,https://www.muenchen-klinik.de/jobs/,
16204,München Klinik Thalkirchner Straße,München,München Klinik gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,150,40,HUG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.muenchen-klinik.de,https://www.muenchen-klinik.de/jobs/,
16205,München Klinik Bogenhausen,München,München Klinik gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Maximalversorgung (III),oeffentlich,,47,CHI|HCH|INN|NCH|NEU|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.muenchen-klinik.de,https://www.muenchen-klinik.de/jobs/,
16207,HELIOS Klinikum München West,München,HELIOS Kliniken GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Schwerpunkt (II),privat,412,0,CHI|GUG|HNO|INN|MKG|NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.helios-gesundheit.de,,
16208,HELIOS Klinik München Perlach,München,HELIOS Kliniken GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Grundversorgung (I),privat,150,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.helios-gesundheit.de,,
16209,Schön Klinik München Harlaching,München,Schön Klinik München Harlaching SE & Co. KG,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,148,16,CHI,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.schoen-klinik.de,https://jobs.schoen-klinik.de/stellenangebote.html?search_mode=0&search_mode=job_filter_advanced&filter%5Bradius_search_range%5D=10,rexx
16211,"kbo-Kinderzentrum München, Fachklinik für Sozialpädiatrie",München,kbo-Kinderzentrum München gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,60,0,KIN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
16212,kbo-Heckscher-Klinikum München,München,kbo-Kinderzentrum München gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,78,29,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kbo-kinderzentrum-muenchen.de,https://recruitingapp-5545.de.umantis.com/Jobs/1?lang=ger&ContentOnly=&message=,umantis
16213,"Klinikum Dritter Orden, München-Nymphenburg",München,Ordenskliniken München-Passau gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Schwerpunkt (II),freigemeinnuetzig,574,44,CHI|GUG|HNO|INN|KCH|KIN|MKG|NUK|PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.dritter-orden.de,https://www.dritter-orden.de/karriere/stellenanzeigen.php,softgarden
16214,Krankenhaus Barmherzige Brüder München,München,Ordenskliniken München-Passau gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Grundversorgung (I),freigemeinnuetzig,404,0,CHI|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.barmherzige-muenchen.de,https://karriere-barmherzige-muenchen.de/stellenangebote,
16215,"Rotkreuzklinikum München, Betriebsstätte Nymphenburger Straße",München,Rotkreuzklinikum München gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Schwerpunkt (II),freigemeinnuetzig,280,0,AUG|CHI|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.rotkreuzklinikum-muenchen.de,https://www.schwesternschaft-muenchen.de/stellenangebote/index.php,
16217,Augustinum Klinik München,München,Augustinum Wohnstifte gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,140,10,INN|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.augustinum-kliniken.de,https://augustinum.de/jobs-karriere/,bite
16218,"Krankenhaus Martha-Maria, München-Solln",München,Martha-Maria Krankenhaus gGmbH; Nürnberg,Landeshauptstadt München,Oberbayern,Plan-KH,Grundversorgung (I),freigemeinnuetzig,110,0,CHI|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.martha-maria.de,https://karriere.martha-maria.de/offene-stellen,concludis
16219,Krankenhaus Neuwittelsbach,München,Kongregation der Barmherzigen Schwestern vom hl. Vinzenz von Paul,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,122,10,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.krankenhaus-neuwittelsbach.de,https://karriere.barmherzige.net/jobs/?filter%5Bcompany%5D%5B%5D=Krankenhaus+Neuwittelsbach,personio
16221,Klinik Josephinum,München,Klinik Josephinum gAG,Landeshauptstadt München,Oberbayern,Plan-KH,Grundversorgung (I),freigemeinnuetzig,70,0,CHI|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.josephinum.de,https://www.josephinum.de/stellenangebot/gesundheits-und-krankenpfleger-w-m-d-fuer-schichtdienst-in-vollzeit-teilzeit/,
16222,"Krankenhaus für Naturheilweisen, München-Harlaching",München,Stiftung für Integrative Medizin und Naturheilkunde,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,100,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.krankenhaus-naturheilweisen.de,https://www.krankenhaus-naturheilweisen.de/karriere/,bite
16223,"Rotkreuzklinikum München, Betriebsstätte Taxisstraße",München,Rotkreuzklinikum München gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Schwerpunkt (II),freigemeinnuetzig,155,0,GUG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
16224,Schön Klinik München Schwabing,München,Schön Klinik München Schwabing SE & Co. KG,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,165,26,NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.schoen-klinik.de,https://jobs.schoen-klinik.de/stellenangebote.html?search_mode=0&search_mode=job_filter_advanced&filter%5Bradius_search_range%5D=10,rexx
16226,Maria-Theresia-Klinik,München,Kongregation der Barmherzigen Schwestern vom hl. Vinzenz von Paul,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,52,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.maria-theresia-klinik.de,https://karriere.barmherzige.net/jobs/?filter%5Bcompany%5D%5B%5D=Maria-Theresia-Klinik,personio
16227,Augenklinik Herzog Carl Theodor,München,Stiftung Augenklinik Herzog Carl Theodor,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,47,0,AUG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.augenklinik-muenchen.de,https://www.augenklinik-muenchen.de/stellenangebote,
16228,Artemed Klinikum München Süd,München,Artemed Klinikum München Süd GmbH & Co. KG,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,110,0,CHI|HCH|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.artemed-muenchen-sued.de,https://www.artemed-muenchen-sued.de/karriere/stellenangebote,bite
16230,Internistisches Klinikum München Süd,München,Internistisches Klinikum München Süd GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,125,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.ikms.de,https://ikms.de/jobs/,
16232,Paracelsus-Klinik München,München,Paracelsus-Kliniken Deutschland GmbH & Co. KGaA,Landeshauptstadt München,Oberbayern,Plan-KH,Grundversorgung (I),privat,60,0,CHI|GYN|HNO|INN|MKG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.paracelsus-kliniken.de,https://jobs.pkd.de/,softgarden
16233,Sana Klinik München,München,Sana Klinik München GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,200,0,CHI,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.sana.de,https://www.sana.de/karriere,
16234,ISAR Klinikum (München Innenstadt),München,Isar Kliniken GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Grundversorgung (I),privat,175,0,CHI|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.isarklinikum.de,https://personal.isarklinikum.de/,rexx
16235,Artemed Fachklinik München,München,Artemed Fachklinik München GmbH & Co. KG,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,52,0,CHI,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.artemedmuenchen.de,https://www.artemedmuenchen.de/karriere/stellenangebote,bite
16236,Dr. Lubos Kliniken Bogenhausen,München,Dr. Lubos Kliniken Bogenhausen GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,85,0,CHI|GYN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.lubos-kliniken.de,https://www.lubos-kliniken.de/karriere/stellenangebote/pflegefachkraft-w-m-d-in-vollzeit-teilzeit-moeglich/,
16239,Dr. Lubos Kliniken Pasing,München,Dr. Lubos Kliniken Pasing GmbH & Co. KG,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,45,0,CHI|GYN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.lubos-klinken.de,,
16241,Frauenklinik Dr. Geisenhofer,München,Frauenklinik Dr. Geisenhofer GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,82,0,GUG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.geisenhoferklinik.de,https://geisenhoferklinik.de/karriere/,
16242,Clinic Dr. Decker,München,Clinic Dr. Decker GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Grundversorgung (I),privat,45,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.clinic-dr-decker.de,https://www.clinic-dr-decker.de/karriere/,
16246,Arabella-Klinik,München,Arabella-Klinik GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,60,0,AUG|CHI|HNO|MKG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.arabellaklinik.de,https://arabellaklinik.de/karriere/,
16249,Privatklinik Dr. Gaertner,München,HNO-Klinik Bogenhausen Dr. Gaertner GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,20,40,HNO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://gaertnerklinik.de,https://gaertnerklinik.de/jobs/,
16251,kbo-Isar-Amper-Klinikum München-Nord,München,kbo-Isar-Amper-Klinikum gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,181,39,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://kbo-iak.de,https://kbo-iak.de/kbo-karriere/stellenangebote-pflege,umantis
16252,kbo-Isar-Amper-Klinikum Atriumhaus,München,kbo-Isar-Amper-Klinikum gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,15,37,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kbo-iak.de,https://kbo-iak.de/kbo-karriere/stellenangebote-pflege,umantis
16253,Klinik Menterschwaige,München,Klinik für Dynamische Psychiatrie München GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,62,0,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://klinik-menterschwaige.de,https://klinik-menterschwaige.de/karriere/,
16254,Tagesklinik Süd für Psychiatrie und Psychotherapie,München,"Bayerisches Rotes Kreuz, Kreisverband München",Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,0,25,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.brk-muenchen.de,https://www.pflegejobs.brk-muenchen.de/,pi_asp
16256,Tagklinik Westend,München,Psychosomatische Klinik GmbH & Co. Windach/Ammersee KG,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,0,50,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://tagesklinik-westend.de,https://tagesklinik-westend.de/unsere-klinik/stellenangebote/,
16257,kbo-Isar-Amper-Klinikum München-Pasing für PSY,München,kbo-Isar-Amper-Klinikum gGmbH,Landeshauptstadt München,Oberbayern,Bedarfsfeststellung,-,oeffentlich,0,0,,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
16258,ATOS Starmed Klinik,München,ATOS Starmed Klinik München GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,16,0,CHI,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.starmedklinik.de ,,
16259,KIRINUS Tagesklinik Schwabing,München,KIRINUS Tagesklinik GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,0,88,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kirinus.de,https://karriere.kirinus.de/stellenangebote,
16260,Schön Klinik Tagesklinik München,München,MindDoc Healthcare GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,0,35,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
16261,kbo-Isar-Amper-Klinikum Tagesklinik am kbo Kinderzentrum München,München,kbo-Isar-Amper-Klinikum gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,0,15,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
16262,Algesiologikum Tagesklinik für Schmerzmedizin,München,Algesiologikum GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,0,50,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
16263,kbo-Isar-Amper-Klinikum Tagesklinik für PSY Berg am Laim,München,kbo-Isar-Amper-Klinikum gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,0,30,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kbo-iak.de,https://kbo-iak.de/kbo-karriere/stellenangebote-pflege,umantis
16264,kbo-Heckscher-Klinikum für KJP am kbo-Kinderzentrum München,München,kbo-Heckscher-Klinikum gGmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,oeffentlich,16,4,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://kbo-heckscher-klinikum.de,https://kbo-heckscher-klinikum.de/arbeiten-bei-uns,typo3_jobs
16265,Max-Planck-Institut für Psychiatrie,München,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V.,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,120,70,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.psych.mpg.de,https://www.psych.mpg.de/2901316/stellenangebote,bite
16266,KIRINUS Tagesklinik München Nymphenburg,München,KIRINUS Tagesklinik München 2 GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,0,80,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kirinus.de,https://karriere.kirinus.de/stellenangebote,
16267,ProSomno Klinik für Schlafmedizin,München,ProSomno-GmbH,Landeshauptstadt München,Oberbayern,Plan-KH,Fachkrankenhaus,privat,12,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.prosomno.de,https://prosomno.de/ueber-uns/jobs/,personio
